edge_id,road_name,road_class,road_surface,lanes,highway_rt,length_feature_m,length_calc_m
404499,Mills Rd,local,paved,2,NA,140.8107,140.8106885147196
404498,Mills Rd,local,paved,2,NA,37.9807,37.980652969678864
465777,Nickel Rd,local,paved,2,NA,195.8159,195.81594563266833
607465,Nickel Rd,strata,paved,2,NA,57.0169,57.01694316934513
594237,Nickel Rd,strata,paved,2,NA,33.0798,33.079826334405034
602637,Nickel Rd,strata,paved,2,NA,115.1854,115.18541940917686
434995,Morgan Rd,strata,paved,2,NA,29.2351,29.23508166569157
434999,Morgan Rd,strata,paved,2,NA,15.5322,15.532224567009067
434998,Morgan Rd,strata,paved,2,NA,31.5991,31.599050618649922
434997,Morgan Rd,strata,paved,2,NA,58.1983,58.19828176158165
434994,Morgan Rd,strata,paved,2,NA,10.6066,10.606601717798213
435001,Morgan Rd,strata,paved,2,NA,18.0225,18.02248595505187
435000,Morgan Rd,strata,paved,2,NA,32.526,32.52598960831355
434990,Morgan Rd,strata,paved,2,NA,27.5182,27.518175811634027
465743,East Kelowna Rd,local,paved,2,NA,492.4604,492.4603979566086
603479,NA,unclassified,loose,1,NA,176.1038,176.10381407688823
655428,NA,unclassified,loose,1,NA,136.4228,136.42278848231007
655500,NA,unclassified,loose,1,NA,152.5476,152.5476475349208
465596,Dunster Rd,local,paved,2,NA,427.371,427.37102436575384
467878,Dunster Rd,local,paved,2,NA,188.1061,188.10613831558604
467879,Dunster Rd,local,paved,2,NA,19.0208,19.020837626177702
467880,Dunster Rd,local,paved,2,NA,215.086,215.08597411257793
467881,Dunster Rd,local,paved,2,NA,222.8,222.79998266611653
465587,East Kelowna Rd,local,paved,2,NA,207.1565,207.15650127390234
595797,NA,unclassified,loose,1,NA,235.4223,235.4222549769543
465595,Dunster Rd,local,paved,2,NA,192.0669,192.06691619527476
465588,East Kelowna Rd,local,paved,2,NA,192.1637,192.16368883049424
790143,NA,unclassified,loose,1,NA,256.5308,256.5308249435623
405131,Springfield Rd,arterial,paved,4,NA,444.8653,444.8652845106619
607377,NA,unclassified,loose,1,NA,141.4173,141.41729865058923
390700,Creek St,local,paved,2,NA,75.6112,75.61117642251443
613939,NA,unclassified,loose,1,NA,108.219,108.21896733235491
465461,Reid Rd,local,paved,2,NA,99.7003,99.70028946179305
465462,Reid Rd,local,paved,2,NA,32.1075,32.107536332171705
465715,Bewlay Rd,local,paved,2,NA,62.9607,62.96074016560211
654976,NA,unclassified,loose,1,NA,172.8484,172.84843723782637
655704,NA,unclassified,loose,1,NA,183.9885,183.9885191419476
465605,KLO Rd,collector,paved,2,NA,195.1991,195.1991062253574
655016,NA,unclassified,paved,2,NA,131.4798,131.47982325430698
748501,NA,unclassified,paved,2,NA,49.1266,49.12659343648654
465606,KLO Rd,collector,paved,2,NA,38.6969,38.69690552231485
673725,NA,unclassified,loose,1,NA,37.3323,37.33233003705568
654102,NA,unclassified,loose,1,NA,759.4753,759.4753412860642
465834,McCulloch Rd,collector,paved,2,NA,198.9173,198.91728599423726
654952,NA,unclassified,loose,1,NA,278.5759,278.57594132447696
465591,Pooley Rd,local,paved,2,NA,21.9121,21.912131480057173
465592,Pooley Rd,local,paved,2,NA,160.5981,160.59807867068588
655100,private driveway,driveway,loose,2,NA,88.053,88.05304075735985
654882,NA,unclassified,loose,1,NA,170.7181,170.7181310896551
655046,NA,unclassified,rough,2,NA,195.9163,195.91630295950765
465593,Pooley Rd,local,paved,2,NA,101.0908,101.09075073205015
465594,Pooley Rd,local,paved,2,NA,197.7479,197.74791774651993
465467,Rose Rd,local,paved,2,NA,463.0608,463.06079775977327
465735,Fitzgerald Rd,local,paved,2,NA,126.0744,126.07442597531127
465736,Fitzgerald Rd,local,paved,2,NA,300.9584,300.9583836016686
465463,Reid Rd,local,paved,2,NA,450.8454,450.8454069344988
395196,Enterprise Way,local,paved,2,NA,108.2811,108.28111562028339
395234,Powick Rd,local,paved,2,NA,297.8043,297.80429815566123
395243,Hwy 97 N,arterial,paved,2,97,308.1315,308.1314654502388
423372,mall access,service,paved,2,NA,94.7313,94.73125144324595
395195,Enterprise Way,local,paved,2,NA,129.7993,129.7993066237747
395208,Hwy 33 W,arterial,paved,2,33,240.824,240.82395730249308
354459,Cary Rd,local,paved,2,NA,323.0991,323.09905601847333
594059,NA,unclassified,paved,2,NA,105.4608,105.46081900512694
554399,Hwy 97 N,arterial,paved,2,97,32.7997,32.79972592880054
395203,Hwy 97 N,arterial,paved,2,97,84.7482,84.74821532045983
395233,Powick Rd,local,paved,2,NA,17.3404,17.34041521997917
395236,Hwy 97 N,arterial,paved,2,97,80.4301,80.43009387039157
395218,turning lane,yield,paved,1,NA,79.329,79.32903736704739
395219,Hwy 33 W,arterial,paved,2,33,60.4633,60.46329465054517
395204,Hwy 97 N,arterial,paved,2,97,48.898,48.89795496748041
395209,Hwy 33 W,arterial,paved,2,33,41.419,41.41895701239704
395217,turning lane,yield,paved,1,NA,91.6153,91.61532579437514
395206,Hwy 97 N,arterial,paved,2,97,56.1606,56.16057335883866
395187,Hwy 97 N,arterial,paved,2,97,14.4201,14.420124826061311
395192,Hwy 33 W,arterial,paved,2,33,13.9617,13.96173341671289
395190,Hwy 33 W,arterial,paved,2,33,13.4183,13.418271126105722
599983,NA,unclassified,paved,2,NA,150.5316,150.53155877659592
395185,Hwy 97 N,arterial,paved,2,97,14.0663,14.06627171646804
822082,NA,unclassified,rough,2,NA,1663.5852,1663.5852219833728
395245,Hwy 97 N,arterial,paved,2,97,276.1145,276.11450164915766
465472,Baron Rd,local,paved,2,NA,175.6853,175.68529301975508
435139,Parkview Cres,local,paved,1,NA,8.7573,8.75728268352631
435140,Springfield Rd,arterial,paved,2,NA,350.4608,350.46075386558266
435152,park access,service,paved,2,NA,62.9864,62.9863998168352
435143,Ziprick Rd,collector,paved,2,NA,11.5732,11.573245007348676
435147,Springfield Rd,arterial,paved,2,NA,146.8902,146.89023112514667
435146,Springfield Rd,arterial,paved,2,NA,146.8668,146.8667763654246
404507,Graham Rd,local,paved,2,NA,151.8393,151.83925515020115
435151,Springfield Rd,arterial,paved,2,NA,100.2265,100.22650006134728
435150,Springfield Rd,arterial,paved,2,NA,92.7623,92.76227241247788
435145,Graham Rd,local,paved,2,NA,80.3794,80.37935058210365
435002,Taylor Rd,local,paved,2,NA,50.2021,50.202091589892945
435004,Taylor Rd,strata,paved,2,NA,94.2325,94.23253153777596
435149,Springfield Rd,arterial,paved,4,NA,222.2167,222.21667354183845
404504,Sparrow Rd,local,paved,2,NA,62.5703,62.57028048525307
404509,Kiniski Rd,local,paved,2,NA,64.9327,64.93265742290238
434981,Gerstmar Rd,local,paved,2,NA,48.3343,48.33425286477677
465473,Theodora Rd,local,paved,2,NA,413.5153,413.51533528719847
404512,Springfield Rd,arterial,paved,4,NA,184.7088,184.70877077368604
404510,Irma Rd,local,paved,2,NA,73.3068,73.30682096503283
465475,Davie Rd,local,paved,2,NA,68.7688,68.76881133918015
405128,Crown St,local,paved,2,NA,79.3819,79.38192489478823
382483,Springfield Rd,arterial,paved,2,NA,215.2123,215.21233914701307
465590,Teasdale Rd,local,paved,2,NA,418.4217,418.4217128549964
382484,Springfield Rd,arterial,paved,2,NA,161.2494,161.24943051830599
550052,Springfield Rd,arterial,paved,2,NA,290.3944,290.39442165221703
610329,NA,unclassified,loose,1,NA,20.189,20.18898778172374
613559,NA,unclassified,loose,1,NA,7.7593,7.759263109258963
422741,Springfield Rd,arterial,paved,2,NA,439.979,439.9789673533686
465817,Belgo Rd,local,paved,2,NA,56.0554,56.05544488267496
404646,Springfield Rd,arterial,paved,1,NA,36.6231,36.62308015445998
435578,park access,service,paved,2,NA,63.245,63.24502174801853
435577,park access,service,paved,2,NA,32.2672,32.26716597405908
435129,Durnin Rd,local,paved,2,NA,9.7652,9.76524449264037
435135,Leckie Rd,local,paved,4,NA,7.6851,7.685050422786026
435136,Springfield Rd,arterial,paved,2,NA,335.0909,335.0908836995941
571048,Leckie Rd,local,paved,4,NA,59.3735,59.37352910379656
567844,Harvey Ave,arterial,paved,2,97,25.4102,25.41017784272909
571050,Parkview Cres,local,paved,2,NA,87.5045,87.50448880121155
597047,Parkview Cres,strata,paved,2,NA,146.8617,146.86172306875235
465497,Leckie Rd,local,paved,2,NA,71.0073,71.00729136319421
567921,Hwy 97 N,arterial,paved,2,97,260.9954,260.99540657789765
395238,Banks Rd,local,paved,2,NA,114.0232,114.02324324447335
332329,mall access,service,paved,2,NA,164.1243,164.12432486945005
423364,turning lane,yield,paved,1,NA,71.1349,71.13486430626443
423360,Hwy 97 N,arterial,paved,2,97,45.1852,45.18517455979286
395241,turning lane,yield,paved,1,NA,76.6241,76.62410423155491
395237,Banks Rd,local,paved,2,NA,47.1246,47.12462201446454
423363,turning lane,yield,paved,1,NA,62.5044,62.504418879752706
423362,Hwy 97 N,arterial,paved,2,97,43.546,43.54595273959585
332324,Enterprise Way,local,paved,2,NA,245.7252,245.72515782252611
465496,Hunter Rd,local,paved,2,NA,14.947,14.947021007621176
395244,Hwy 97 N,arterial,paved,2,97,53.3646,53.36459500546892
332336,Banks Rd,local,paved,2,NA,17.9805,17.980545041813254
395240,Banks Rd,local,paved,2,NA,41.0878,41.08783274880961
395242,Hwy 97 N,arterial,paved,2,97,52.5837,52.58374273481435
395246,turning lane,yield,paved,1,NA,70.0666,70.06662511763
395239,Banks Rd,local,paved,2,NA,63.6488,63.64880203120196
332328,mall access,service,paved,2,NA,114.9747,114.9747453181716
332330,mall access,service,paved,2,NA,37.9639,37.963917105669324
382603,Dilworth Dr,collector,paved,2,NA,11.5039,11.50391237797072
404630,Springfield Rd,arterial,paved,1,NA,94.4038,94.40381348224577
404631,Springfield Rd,arterial,paved,1,NA,42.8981,42.89813515765133
404636,turning lane,yield,paved,1,NA,71.101,71.1010200822266
382523,Springfield Rd,arterial,paved,1,NA,10.018,10.017983829093161
404629,Dilworth Dr,collector,paved,2,NA,51.0343,51.03430218982156
404644,Springfield Rd,arterial,paved,1,NA,36.0867,36.08670115153226
404641,Dilworth Dr,collector,paved,2,NA,51.6327,51.632741550295925
404649,turning lane,yield,paved,1,NA,68.0624,68.06241713484653
404628,Dilworth Dr,collector,paved,2,NA,203.5582,203.55818446213303
404640,Dilworth Dr,collector,paved,2,NA,205.1184,205.11844345203446
382549,Baron Rd,local,paved,2,NA,61.206,61.205963761623835
382520,Baron Rd,local,paved,2,NA,11.0164,11.016351483225941
382552,Dilworth Dr,collector,paved,2,NA,126.6752,126.6751674719944
382554,Dilworth Dr,collector,paved,2,NA,124.8799,124.87987431024577
567841,Baron Rd,local,paved,2,NA,30.1607,30.160717912516247
382555,mall access,service,paved,3,NA,44.8006,44.80055803219238
382556,mall access,service,paved,3,NA,9.5336,9.533624704175978
382516,Harvey Ave,arterial,paved,2,97,17.9658,17.965802626159206
382512,Dilworth Dr,collector,paved,1,NA,12.9057,12.905723149118199
382511,Dilworth Dr,collector,paved,1,NA,12.6669,12.666885962995575
382510,Harvey Ave,arterial,paved,2,97,18.8535,18.85347654946043
382506,Dilworth Dr,collector,paved,2,NA,28.1848,28.184829971028105
465603,KLO Rd,collector,paved,2,NA,144.0191,144.01910883269844
465604,KLO Rd,collector,paved,2,NA,480.6944,480.6943589697432
655538,NA,unclassified,loose,1,NA,141.4682,141.46820005072425
465586,Hall Rd,local,paved,2,NA,217.1467,217.14670345423534
465599,KLO Rd,collector,paved,2,NA,54.0652,54.06518326738018
694319,NA,unclassified,loose,1,NA,50.0382,50.038241674917856
654322,NA,unclassified,loose,1,NA,174.6173,174.61730815712124
784263,NA,unclassified,paved,2,NA,14.3625,14.362472211221096
655528,NA,unclassified,loose,1,NA,131.0144,131.0143680144798
465714,Bewlay Rd,local,paved,2,NA,43.8647,43.86466397540725
605639,NA,unclassified,loose,1,NA,280.1932,280.1931717512518
465748,Hall Rd,local,paved,2,NA,50.5029,50.502873112595395
435588,O'Reilly Rd,local,paved,2,NA,170.1135,170.11352092060903
435589,O'Reilly Rd,local,paved,2,NA,9.626,9.626006440906211
465750,Hall Rd,local,paved,2,NA,55.3875,55.38749182189163
382533,Benvoulin Rd,collector,paved,2,NA,238.1417,238.14170941359453
404639,Benvoulin Rd,collector,paved,2,NA,263.5991,263.5991477701659
382527,Mayer Rd,local,paved,2,NA,9.2051,9.205069309903084
404635,Benvoulin Rd,collector,paved,2,NA,254.5486,254.54859952348832
821436,NA,unclassified,rough,2,NA,538.0616,538.0616377924781
404634,Benvoulin Rd,collector,paved,2,NA,40.0052,40.005249655530434
404637,turning lane,yield,paved,1,NA,57.6277,57.62771050860943
404638,Benvoulin Rd,collector,paved,2,NA,40.2613,40.26127171363075
404648,turning lane,yield,paved,1,NA,64.063,64.06304579652736
404633,Springfield Rd,arterial,paved,1,NA,38.0522,38.052200987500036
382601,Dilworth Dr,collector,paved,2,NA,11.5017,11.50173899895061
382605,Springfield Rd,arterial,paved,1,NA,10.1178,10.117806086393104
404626,Benvoulin Crt,local,paved,1,NA,30.323,30.32295794449582
450071,Cooper Rd,collector,paved,1,NA,149.2481,149.24808462505231
450063,Cooper Rd,collector,paved,1,NA,144.6269,144.62688469061374
382594,mall access,service,paved,2,NA,83.585,83.58499314985063
404624,Springfield Rd,arterial,paved,1,NA,149.5107,149.51073540041287
404625,Springfield Rd,arterial,paved,1,NA,38.4596,38.459589181419595
382566,mall access,service,paved,2,NA,73.7992,73.79924250987182
382569,mall access,service,paved,2,NA,178.7513,178.75129803705585
450064,mall access,service,paved,2,NA,161.9316,161.93158644001215
382565,mall access,service,paved,2,NA,227.4012,227.40119809695085
450062,Cooper Rd,collector,paved,1,NA,140.4476,140.4476484672784
450069,mall access,service,paved,2,NA,11.2201,11.22008778931011
450068,mall access,service,paved,2,NA,74.2318,74.23183932802117
450070,Cooper Rd,collector,paved,1,NA,138.4646,138.46456868447817
450067,mall access,service,paved,2,NA,142.0053,142.00527518297093
382550,mall access,service,paved,2,NA,130.5527,130.5526713629407
382623,mall access,service,paved,2,NA,13.3274,13.327447054785257
382625,Cooper Rd,collector,paved,1,NA,98.653,98.65302898543108
423355,mall access,service,paved,2,NA,61.3268,61.32684170899988
382624,Cooper Rd,collector,paved,1,NA,100.6165,100.61646975027767
423358,mall access,service,paved,2,NA,100.704,100.70402176677686
382629,mall access,service,paved,2,NA,14.738,14.738010517046161
423357,mall access,service,paved,2,NA,58.642,58.64204973405304
423356,mall access,service,paved,2,NA,181.356,181.35603105493675
382562,mall access,service,paved,2,NA,158.992,158.99201668540007
382564,mall access,service,paved,3,NA,103.4652,103.46516321932185
382630,Harvey Ave,arterial,paved,2,97,17.7956,17.795566779330866
382639,Cooper Rd,collector,paved,1,NA,16.5302,16.530189170189182
382642,Harvey Ave,arterial,paved,2,97,18.116,18.11596757015298
382505,Dilworth Dr,collector,paved,2,NA,23.721,23.721042786706157
332196,Chilcotin Cres,local,paved,2,NA,408.458,408.45798100973644
618769,NA,unclassified,loose,1,NA,104.0396,104.03956089227043
646705,NA,unclassified,loose,1,NA,45.1291,45.12905866802903
594627,NA,unclassified,loose,1,NA,23.4124,23.41242082753871
637719,NA,unclassified,loose,1,NA,220.6466,220.64659911586915
332195,Waddington Crt,local,paved,2,NA,28.6348,28.63482018541372
526014,Waddington Crt,local,paved,2,NA,73.8909,73.8909474154012
332193,Chilcotin Crt,local,paved,2,NA,146.6243,146.62428581364642
646729,NA,unclassified,rough,2,NA,116.2438,116.2437609360256
465746,Dilworth Dr,collector,paved,2,NA,184.1731,184.1730912389174
332325,Enterprise Way,local,paved,2,NA,107.046,107.0460181417528
332327,mall access,service,paved,2,NA,122.3264,122.32643884714203
423365,Enterprise Way,local,paved,2,NA,81.6793,81.67925329301141
332333,Banks Rd,local,paved,2,NA,119.3972,119.3971942718558
332331,mall access,service,paved,2,NA,105.8001,105.80006635628264
423374,mall access,service,paved,2,NA,111.9476,111.94764394336326
423366,Enterprise Way,local,paved,2,NA,206.4114,206.4113722343082
423368,Banks Rd,local,paved,2,NA,123.2436,123.24362785187319
423373,mall access,service,paved,2,NA,96.2873,96.28733042306241
423369,Banks Rd,local,paved,2,NA,15.1529,15.152887513579069
423371,mall access,service,paved,2,NA,171.4825,171.48254842371975
423375,mall access,service,paved,2,NA,144.5158,144.5158120297973
655558,NA,unclassified,loose,1,NA,398.6661,398.66606210664844
592811,NA,unclassified,loose,1,NA,28.0232,28.023188583755307
595825,NA,unclassified,loose,1,NA,36.8757,36.87568909985641
640049,NA,unclassified,loose,1,NA,49.7593,49.75927262766777
556601,Bernard Ave,local,paved,2,NA,118.0189,118.01891106082353
599785,NA,unclassified,loose,1,NA,28.8202,28.820179313131266
620299,NA,unclassified,loose,1,NA,27.0367,27.03670558737437
623441,NA,unclassified,loose,1,NA,75.1248,75.12480552631216
646701,NA,unclassified,loose,1,NA,36.3064,36.30644872369588
600439,NA,unclassified,loose,1,NA,78.9035,78.90353212358308
556602,Bernard Ave,local,paved,2,NA,93.041,93.04097706265085
602805,NA,unclassified,loose,1,NA,27.8108,27.810838879687218
602255,NA,unclassified,loose,1,NA,64.9245,64.92448873531278
655692,NA,unclassified,loose,1,NA,131.8378,131.83782060525695
622241,NA,unclassified,loose,1,NA,112.2963,112.29631673694102
332197,Nechako Crt,local,paved,2,NA,94.8483,94.84828353581263
608449,NA,unclassified,loose,1,NA,205.8214,205.8213801427699
604265,NA,unclassified,loose,1,NA,226.3167,226.31673278802185
435583,Benvoulin Rd,strata,paved,2,NA,146.9898,146.98982623349028
435579,Benvoulin Rd,collector,paved,4,NA,27.7982,27.798201380705606
402049,Benvoulin Rd,collector,paved,2,NA,90.8883,90.8882833306355
382535,Benvoulin Rd,collector,paved,2,NA,136.7637,136.76366877246255
402048,Benvoulin Rd,collector,paved,2,NA,48.3669,48.36693085622361
402050,turning lane,yield,paved,1,NA,67.5467,67.5466587911058
382532,Cooper Rd,collector,paved,2,NA,11.2045,11.20446339637378
402047,Cooper Rd,collector,paved,2,NA,36.6437,36.64368977048883
382534,Benvoulin Rd,collector,paved,2,NA,239.8665,239.86650399160527
382576,Springfield Rd,arterial,paved,4,NA,193.9558,193.9557939323916
382583,Springfield Rd,arterial,paved,2,NA,93.5543,93.55428293388006
382582,Springfield Rd,arterial,paved,2,NA,93.1886,93.18862969926573
382585,Barlee Rd,local,paved,2,NA,14.0698,14.06982586955998
382586,Springfield Rd,arterial,paved,2,NA,367.2883,367.2882927619619
382587,Springfield Rd,arterial,paved,2,NA,367.3971,367.39709862878595
382615,Springfield Rd,arterial,paved,1,NA,156.6913,156.69132075527224
382596,Springfield Rd,arterial,paved,1,NA,122.6684,122.66841264155718
382595,mall access,service,paved,2,NA,14.0801,14.080127840328723
382619,Springfield Rd,arterial,paved,1,NA,156.4861,156.48606353623026
382580,Ambrosi Rd,local,paved,2,NA,181.0443,181.04433158763558
382584,Barlee Rd,local,paved,2,NA,174.6283,174.6282909496665
452970,Ambrosi Rd,local,paved,2,NA,110.2655,110.26548157062341
423345,Agassiz Rd,local,paved,2,NA,118.8103,118.81031100039684
414271,Barlee Rd,local,paved,2,NA,267.0915,267.0914637348226
452972,Ambrosi Lane,lane,paved,2,NA,258.4456,258.4455538000515
452969,Ambrosi Rd,local,paved,2,NA,157.9758,157.97576752145312
404611,Spall Rd,arterial,paved,4,NA,75.0493,75.04931711878372
452968,Ambrosi Rd,local,paved,2,NA,66.6395,66.63953566771431
452971,Ambrosi Lane,lane,paved,2,NA,104.1742,104.17424112524972
414274,turning lane,yield,paved,1,NA,108.5486,108.54857534677306
414270,Barlee Rd,local,paved,1,NA,67.3951,67.39510367969963
414275,Harvey Ave,arterial,paved,2,97,35.6976,35.69761896812156
414276,Harvey Ave,arterial,paved,2,97,36.14,36.140005534130204
414278,Hardy St,local,paved,1,NA,13.548400000000001,13.548431643574984
414269,turning lane,yield,paved,1,NA,60.3933,60.39331195254255
414268,Harvey Ave,arterial,paved,2,97,41.336,41.3359862226428
414277,Hardy St,local,paved,1,NA,34.9125,34.91246195849702
382638,Cooper Rd,collector,paved,1,NA,16.8996,16.899622148698167
414265,Hardy St,local,paved,2,NA,105.0154,105.0154274380682
382634,Cooper Rd,local,paved,2,NA,96.3967,96.39671836745077
404597,Enterprise Way,local,paved,2,NA,249.6376,249.6376476259953
423521,Hardy St,local,paved,2,NA,15.6231,15.623060135568544
